url,html,tag_name,attributes,inner_text,is_visible,bounding_box,selector,suggested_action
https://www.automationexercise.com/products,"<a href=""/product_details/39"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/39', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 5896.98828125, 'width': 248.39483642578125, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(32) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click
https://www.automationexercise.com/products,"<a href=""/product_details/40"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/40', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 5896.98828125, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(33) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click
https://www.automationexercise.com/products,"<a href=""/product_details/41"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/41', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 6160.369140625, 'width': 248.39486694335938, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(34) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click
https://www.automationexercise.com/products,"<a href=""/product_details/42"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/42', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 6140.369140625, 'width': 248.39483642578125, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(35) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click
https://www.automationexercise.com/products,"<a href=""/product_details/43"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/43', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 6140.369140625, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(36) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click
https://www.automationexercise.com/products,"<a id=""scrollUp"" href=""#top"" style=""display: none; position: fixed; z-index: 2147483647;""><i class=""fa fa-angle-up""></i></a>",a,"{'id': 'scrollUp', 'href': '#top', 'style': 'display: none; position: fixed; z-index: 2147483647;'}",,False,,#scrollUp,click
https://www.automationexercise.com/products,"<button type=""button"" id=""submit_search"" class=""btn btn-default btn-lg""><i class=""fa fa-search""></i></button>",button,"{'type': 'button', 'id': 'submit_search', 'class': 'btn btn-default btn-lg'}",,True,"{'x': 465.80963134765625, 'y': 453.366455078125, 'width': 75.75286865234375, 'height': 39.815338134765625}",#submit_search,click
https://www.automationexercise.com/products,"<button class=""btn btn-success close-modal btn-block"" data-dismiss=""modal"">Continue Shopping</button>",button,"{'class': 'btn btn-success close-modal btn-block', 'data-dismiss': 'modal'}",Continue Shopping,False,,#cartModal > div:nth-child(1) > div:nth-child(1) > div:nth-child(3) > button:nth-child(1),click
https://www.automationexercise.com/products,"<button type=""submit"" id=""subscribe"" class=""btn btn-default""><i class=""fa fa-arrow-circle-o-right""></i></button>",button,"{'type': 'submit', 'id': 'subscribe', 'class': 'btn btn-default'}",,True,"{'x': 369.772705078125, 'y': 6898.3095703125, 'width': 51.122161865234375, 'height': 35.79541015625}",#subscribe,click
https://www.automationexercise.com/products,"<form class=""searchform"" method=""POST"">
								<input type=""hidden"" name=""csrfmiddlewaretoken"" value=""CRegbFhiEFkPnoch4tN7JgCvUnVFfjsjJhKK2WGKbL2HD0KDnSSuy3OpMUxSSnhg"">
								<input type=""email"" id=""susbscribe_email"" required="""" placeholder=""Your email address"">
								<button type=""submit"" id=""subscribe"" class=""btn btn-default""><i class=""fa fa-arrow-circle-o-right""></i></button>
								<p>Get the most recent updates from <br>our site and be updated your self...</p>
							</form>",form,"{'class': 'searchform', 'method': 'POST'}"," 

Get the most recent updates from
our site and be updated your self...",True,"{'x': 159.31817626953125, 'y': 6898.962890625, 'width': 262.5, 'height': 100.78125}",#footer > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > form:nth-child(2),submit
https://www.automationexercise.com/products,"<input type=""text"" name=""search"" id=""search_product"" value="""" placeholder=""Search Product"" class=""form-control input-lg"">",input,"{'type': 'text', 'name': 'search', 'id': 'search_product', 'value': '', 'placeholder': 'Search Product', 'class': 'form-control input-lg'}",,True,"{'x': 176.81817626953125, 'y': 452.91192626953125, 'width': 300, 'height': 40}",#search_product,type
https://www.automationexercise.com/products,"<input type=""hidden"" name=""csrfmiddlewaretoken"" value=""CRegbFhiEFkPnoch4tN7JgCvUnVFfjsjJhKK2WGKbL2HD0KDnSSuy3OpMUxSSnhg"">",input,"{'type': 'hidden', 'name': 'csrfmiddlewaretoken', 'value': 'CRegbFhiEFkPnoch4tN7JgCvUnVFfjsjJhKK2WGKbL2HD0KDnSSuy3OpMUxSSnhg'}",,False,,#footer > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > form:nth-child(2) > input:nth-child(1),type
https://www.automationexercise.com/products,"<input type=""email"" id=""susbscribe_email"" required="""" placeholder=""Your email address"">",input,"{'type': 'email', 'id': 'susbscribe_email', 'required': '', 'placeholder': 'Your email address'}",,True,"{'x': 159.31817626953125, 'y': 6898.962890625, 'width': 211.98861694335938, 'height': 35.78125}",#susbscribe_email,type
