url,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,element_type
https://www.youtube.com/,yt-formatted-string,"{'class': 'publisher style-scope ytd-playlist-panel-renderer', 'ellipsis-truncate': '', 'link-inherit-color': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,div#publisher-container > yt-formatted-string:nth-of-type(2),,,publisher style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#publisher-container > yt-formatted-string:nth-of-type(2) > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,{'class': 'index-message-wrapper style-scope ytd-playlist-panel-renderer'},NaN / NaN,False,,div#publisher-container > div,,,index-message-wrapper style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,span,{'class': 'index-message style-scope ytd-playlist-panel-renderer'},NaN / NaN,False,,div#publisher-container > div > span,,,index-message style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-formatted-string,"{'class': 'index-message style-scope ytd-playlist-panel-renderer', 'respecthtmldir': '', 'hidden': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}'}",,False,,div#publisher-container > div > yt-formatted-string,,,index-message style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#publisher-container > div > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,"{'id': 'end-actions-in-header', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#end-actions-in-header,,,style-scope ytd-playlist-panel-renderer,end-actions-in-header,
https://www.youtube.com/,div,"{'id': 'overflow-menu-top-row', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#overflow-menu-top-row,,,style-scope ytd-playlist-panel-renderer,overflow-menu-top-row,
https://www.youtube.com/,div,"{'id': 'top-row-buttons', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#top-row-buttons,,,style-scope ytd-playlist-panel-renderer,top-row-buttons,
https://www.youtube.com/,yt-icon-button,"{'id': 'trailing-button', 'toggleable': '', 'class': 'style-scope ytd-playlist-panel-renderer', 'role': 'button', 'aria-label': 'Collapse'}",,False,,yt-icon-button#trailing-button,button,Collapse,style-scope ytd-playlist-panel-renderer,trailing-button,
https://www.youtube.com/,button,"{'id': 'button', 'class': 'style-scope yt-icon-button', 'aria-label': 'Collapse'}",,False,,button#button,,Collapse,style-scope yt-icon-button,button,
https://www.youtube.com/,yt-icon,"{'id': 'trailing-icon', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,yt-icon#trailing-icon,,,style-scope ytd-playlist-panel-renderer,trailing-icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,,yt-icon#trailing-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,yt-interaction,"{'id': 'interaction', 'class': 'circular style-scope yt-icon-button'}",,False,,yt-interaction#interaction,,,circular style-scope yt-icon-button,interaction,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,False,,yt-interaction#interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,False,,yt-interaction#interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,div,"{'id': 'playlist-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#playlist-actions,,,style-scope ytd-playlist-panel-renderer,playlist-actions,
https://www.youtube.com/,div,"{'id': 'start-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#start-actions,,,style-scope ytd-playlist-panel-renderer,start-actions,
https://www.youtube.com/,div,"{'id': 'playlist-action-menu', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#playlist-action-menu,,,style-scope ytd-playlist-panel-renderer,playlist-action-menu,
https://www.youtube.com/,div,"{'id': 'save-button', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#save-button,,,style-scope ytd-playlist-panel-renderer,save-button,
https://www.youtube.com/,div,"{'id': 'end-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#end-actions,,,style-scope ytd-playlist-panel-renderer,end-actions,
https://www.youtube.com/,div,"{'id': 'overflow-menu', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#overflow-menu,,,style-scope ytd-playlist-panel-renderer,overflow-menu,
https://www.youtube.com/,div,"{'id': 'content-header', 'class': 'style-scope ytd-playlist-panel-renderer', 'hidden': ''}",,False,,div#content-header,,,style-scope ytd-playlist-panel-renderer,content-header,
https://www.youtube.com/,div,"{'id': 'items', 'class': 'playlist-items style-scope ytd-playlist-panel-renderer'}",,False,,div#items,,,playlist-items style-scope ytd-playlist-panel-renderer,items,
https://www.youtube.com/,div,"{'id': 'expander-space', 'class': 'style-scope ytd-miniplayer'}",,False,,div#expander-space,,,style-scope ytd-miniplayer,expander-space,
https://www.youtube.com/,ytd-miniplayer-toast,"{'class': 'style-scope ytd-miniplayer', 'modern': ''}",,False,,div#card > ytd-miniplayer-toast,,,style-scope ytd-miniplayer,,
https://www.youtube.com/,ytd-thumbnail,"{'width': '78', 'class': 'style-scope ytd-miniplayer-toast', 'size': 'small'}",,False,,div#card > ytd-miniplayer-toast > ytd-thumbnail,,,style-scope ytd-miniplayer-toast,,
https://www.youtube.com/,a,"{'id': 'thumbnail', 'class': 'yt-simple-endpoint inline-block style-scope ytd-thumbnail', 'aria-hidden': 'true', 'tabindex': '-1'}",,False,,a#thumbnail,,,yt-simple-endpoint inline-block style-scope ytd-thumbnail,thumbnail,
https://www.youtube.com/,yt-image,"{'alt': '', 'ftl-eligible': '', 'notify-on-loaded': '', 'notify-on-unloaded': '', 'class': 'style-scope ytd-thumbnail'}",,False,,a#thumbnail > yt-image,,,style-scope ytd-thumbnail,,
https://www.youtube.com/,div,"{'id': 'overlays', 'class': 'style-scope ytd-thumbnail'}",,False,,div#overlays,,,style-scope ytd-thumbnail,overlays,
https://www.youtube.com/,div,"{'id': 'mouseover-overlay', 'class': 'style-scope ytd-thumbnail'}",,False,,div#mouseover-overlay,,,style-scope ytd-thumbnail,mouseover-overlay,
https://www.youtube.com/,div,"{'id': 'hover-overlays', 'class': 'style-scope ytd-thumbnail'}",,False,,div#hover-overlays,,,style-scope ytd-thumbnail,hover-overlays,
https://www.youtube.com/,div,"{'id': 'info', 'class': 'style-scope ytd-miniplayer-toast'}",,False,,div#info,,,style-scope ytd-miniplayer-toast,info,
https://www.youtube.com/,div,"{'id': 'label', 'class': 'style-scope ytd-miniplayer-toast'}",,False,,div#label,,,style-scope ytd-miniplayer-toast,label,
https://www.youtube.com/,div,"{'id': 'title', 'class': 'style-scope ytd-miniplayer-toast'}",,False,,div#title,,,style-scope ytd-miniplayer-toast,title,
https://www.youtube.com/,div,"{'id': 'modern-card', 'class': 'style-scope ytd-miniplayer'}",,True,"{'x': 847.6420288085938, 'y': 403.0113525390625, 'width': 399.99993896484375, 'height': 300.99432373046875}",div#modern-card,,,style-scope ytd-miniplayer,modern-card,
https://www.youtube.com/,div,"{'id': 'draggable', 'class': 'style-scope ytd-miniplayer'}",,True,"{'x': 847.6420288085938, 'y': 403.0113525390625, 'width': 399.99993896484375, 'height': 300.99432373046875}",div#draggable,,,style-scope ytd-miniplayer,draggable,
https://www.youtube.com/,div,"{'id': 'modern-video-container', 'class': 'style-scope ytd-miniplayer'}",,True,"{'x': 847.6420288085938, 'y': 403.0113525390625, 'width': 399.99993896484375, 'height': 225}",div#modern-video-container,,,style-scope ytd-miniplayer,modern-video-container,
https://www.youtube.com/,div,"{'id': 'modern-player-container', 'class': 'style-scope ytd-miniplayer'}",,True,"{'x': 847.6420288085938, 'y': 403.0113525390625, 'width': 399.99993896484375, 'height': 225}",div#modern-player-container,,,style-scope ytd-miniplayer,modern-player-container,
https://www.youtube.com/,ytd-badge-supported-renderer,"{'class': 'premium-badges overlay style-scope ytd-miniplayer', 'overlay-premium': '', 'disable-upgrade': '', 'hidden': ''}",,False,,div#modern-video-container > ytd-badge-supported-renderer,,,premium-badges overlay style-scope ytd-miniplayer,,
https://www.youtube.com/,yt-formatted-string,"{'id': 'modern-card-owner-name', 'class': 'owner-name style-scope ytd-miniplayer', 'no-endpoints': '', 'hidden': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}'}",,False,,yt-formatted-string#modern-card-owner-name,,,owner-name style-scope ytd-miniplayer,modern-card-owner-name,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,yt-formatted-string#modern-card-owner-name > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,"{'id': 'modern-info-bar', 'class': 'style-scope ytd-miniplayer'}",,True,"{'x': 847.6420288085938, 'y': 628.0113525390625, 'width': 399.99993896484375, 'height': 75.99432373046875}",div#modern-info-bar,,,style-scope ytd-miniplayer,modern-info-bar,
https://www.youtube.com/,div,{'class': 'metadata style-scope ytd-miniplayer'},,True,"{'x': 847.6420288085938, 'y': 628.0113525390625, 'width': 399.99993896484375, 'height': 75.99432373046875}",div#modern-info-bar > div,,,metadata style-scope ytd-miniplayer,,
https://www.youtube.com/,h1,"{'class': 'title meta style-scope ytd-miniplayer', 'role': 'heading', 'hidden': ''}",,False,,div#modern-info-bar > div > h1,heading,,title meta style-scope ytd-miniplayer,,
https://www.youtube.com/,yt-formatted-string,"{'class': 'miniplayer-title style-scope ytd-miniplayer', 'ellipsis-truncate': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,div#modern-info-bar > div > h1 > yt-formatted-string,,,miniplayer-title style-scope ytd-miniplayer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#modern-info-bar > div > h1 > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,{'class': 'channel style-scope ytd-miniplayer'},,False,"{'x': 863.6363525390625, 'y': 643.991455078125, 'width': 368.0113525390625, 'height': 0}",div#modern-info-bar > div > div,,,channel style-scope ytd-miniplayer,,
https://www.youtube.com/,ytd-badge-supported-renderer,"{'class': 'premium-badges style-scope ytd-miniplayer', 'disable-upgrade': '', 'hidden': ''}",,False,,div#modern-info-bar > div > div > ytd-badge-supported-renderer,,,premium-badges style-scope ytd-miniplayer,,
https://www.youtube.com/,yt-formatted-string,"{'id': 'modern-owner-name', 'no-endpoints': '', 'class': 'style-scope ytd-miniplayer', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}'}",,False,"{'x': 863.6363525390625, 'y': 643.991455078125, 'width': 0, 'height': 0}",yt-formatted-string#modern-owner-name,,,style-scope ytd-miniplayer,modern-owner-name,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,"{'x': 863.6363525390625, 'y': 643.991455078125, 'width': 0, 'height': 0}",yt-formatted-string#modern-owner-name > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,"{'class': 'index-message style-scope ytd-miniplayer', 'hidden': ''}",•,False,,div#modern-info-bar > div > div > div,,,index-message style-scope ytd-miniplayer,,
https://www.youtube.com/,span,{'class': 'text-divider style-scope ytd-miniplayer'},•,False,,div#modern-info-bar > div > div > div > span,,,text-divider style-scope ytd-miniplayer,,
https://www.youtube.com/,span,{'class': 'style-scope ytd-miniplayer'},,False,,div#modern-info-bar > div > div > div > span:nth-of-type(2),,,style-scope ytd-miniplayer,,
https://www.youtube.com/,div,"{'class': 'expander style-scope ytd-miniplayer', 'hidden': ''}",,False,,div#modern-info-bar > div:nth-of-type(2),,,expander style-scope ytd-miniplayer,,
https://www.youtube.com/,yt-icon-button,"{'class': 'style-scope ytd-miniplayer', 'role': 'button', 'aria-label': 'Expand'}",,False,,div#modern-info-bar > div:nth-of-type(2) > yt-icon-button,button,Expand,style-scope ytd-miniplayer,,
https://www.youtube.com/,button,"{'id': 'button', 'class': 'style-scope yt-icon-button', 'aria-label': 'Expand'}",,False,,button#button,,Expand,style-scope yt-icon-button,button,
https://www.youtube.com/,yt-icon,{'class': 'style-scope ytd-miniplayer'},,False,,button#button > yt-icon,,,style-scope ytd-miniplayer,,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,,button#button > yt-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,yt-interaction,"{'id': 'interaction', 'class': 'circular style-scope yt-icon-button'}",,False,,yt-interaction#interaction,,,circular style-scope yt-icon-button,interaction,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,False,,yt-interaction#interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,False,,yt-interaction#interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,div,"{'class': 'dragging-cover style-scope ytd-miniplayer', 'hidden': ''}",,False,,div#draggable > div:nth-of-type(3),,,dragging-cover style-scope ytd-miniplayer,,
https://www.youtube.com/,ytd-playlist-panel-renderer,"{'id': 'modern-playlist', 'hide-header-text': '', 'within-miniplayer': '', 'class': 'style-scope ytd-miniplayer', 'modern-miniplayer': '', 'js-panel-height': '', 'modern-panels': '', 'hidden': ''}",NaN / NaN,False,,ytd-playlist-panel-renderer#modern-playlist,,,style-scope ytd-miniplayer,modern-playlist,
https://www.youtube.com/,div,"{'id': 'container', 'class': 'style-scope ytd-playlist-panel-renderer'}",NaN / NaN,False,,div#container,,,style-scope ytd-playlist-panel-renderer,container,
https://www.youtube.com/,div,{'class': 'header style-scope ytd-playlist-panel-renderer'},NaN / NaN,False,,div#container > div,,,header style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,div,"{'id': 'header-contents', 'class': 'style-scope ytd-playlist-panel-renderer'}",NaN / NaN,False,,div#header-contents,,,style-scope ytd-playlist-panel-renderer,header-contents,
https://www.youtube.com/,div,"{'id': 'header-top-row', 'class': 'style-scope ytd-playlist-panel-renderer'}",NaN / NaN,False,,div#header-top-row,,,style-scope ytd-playlist-panel-renderer,header-top-row,
https://www.youtube.com/,div,"{'id': 'header-description', 'class': 'style-scope ytd-playlist-panel-renderer'}",NaN / NaN,False,,div#header-description,,,style-scope ytd-playlist-panel-renderer,header-description,
https://www.youtube.com/,h3,{'class': 'style-scope ytd-playlist-panel-renderer'},,False,,div#header-description > h3,,,style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-formatted-string,"{'class': 'title style-scope ytd-playlist-panel-renderer', 'ellipsis-truncate': '', 'link-inherit-color': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,div#header-description > h3 > yt-formatted-string,,,title style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#header-description > h3 > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,h3,"{'id': 'next-video-title', 'class': 'style-scope ytd-playlist-panel-renderer', 'hidden': ''}",,False,,h3#next-video-title,,,style-scope ytd-playlist-panel-renderer,next-video-title,
https://www.youtube.com/,span,"{'id': 'next-label', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,span#next-label,,,style-scope ytd-playlist-panel-renderer,next-label,
https://www.youtube.com/,yt-formatted-string,"{'ellipsis-truncate': '', 'class': 'style-scope ytd-playlist-panel-renderer', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,h3#next-video-title > yt-formatted-string,,,style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,h3#next-video-title > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,"{'id': 'publisher-container', 'class': 'style-scope ytd-playlist-panel-renderer'}",NaN / NaN,False,,div#publisher-container,,,style-scope ytd-playlist-panel-renderer,publisher-container,
https://www.youtube.com/,yt-formatted-string,"{'class': 'byline-title style-scope ytd-playlist-panel-renderer', 'ellipsis-truncate': '', 'hidden': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,div#publisher-container > yt-formatted-string,,,byline-title style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#publisher-container > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,ytd-badge-supported-renderer,"{'class': 'style-scope ytd-playlist-panel-renderer', 'disable-upgrade': '', 'hidden': ''}",,False,,div#publisher-container > ytd-badge-supported-renderer,,,style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-formatted-string,"{'class': 'publisher style-scope ytd-playlist-panel-renderer', 'ellipsis-truncate': '', 'link-inherit-color': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}', 'ellipsis-truncate-styling': '', 'title': ''}",,False,,div#publisher-container > yt-formatted-string:nth-of-type(2),,,publisher style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#publisher-container > yt-formatted-string:nth-of-type(2) > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,{'class': 'index-message-wrapper style-scope ytd-playlist-panel-renderer'},NaN / NaN,False,,div#publisher-container > div,,,index-message-wrapper style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,span,{'class': 'index-message style-scope ytd-playlist-panel-renderer'},NaN / NaN,False,,div#publisher-container > div > span,,,index-message style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-formatted-string,"{'class': 'index-message style-scope ytd-playlist-panel-renderer', 'respecthtmldir': '', 'hidden': '', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}'}",,False,,div#publisher-container > div > yt-formatted-string,,,index-message style-scope ytd-playlist-panel-renderer,,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,div#publisher-container > div > yt-formatted-string > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,div,"{'id': 'end-actions-in-header', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#end-actions-in-header,,,style-scope ytd-playlist-panel-renderer,end-actions-in-header,
https://www.youtube.com/,div,"{'id': 'overflow-menu-top-row', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#overflow-menu-top-row,,,style-scope ytd-playlist-panel-renderer,overflow-menu-top-row,
https://www.youtube.com/,div,"{'id': 'top-row-buttons', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#top-row-buttons,,,style-scope ytd-playlist-panel-renderer,top-row-buttons,
https://www.youtube.com/,yt-icon-button,"{'id': 'trailing-button', 'toggleable': '', 'class': 'style-scope ytd-playlist-panel-renderer', 'role': 'button', 'aria-label': 'Collapse'}",,False,,yt-icon-button#trailing-button,button,Collapse,style-scope ytd-playlist-panel-renderer,trailing-button,
https://www.youtube.com/,button,"{'id': 'button', 'class': 'style-scope yt-icon-button', 'aria-label': 'Collapse'}",,False,,button#button,,Collapse,style-scope yt-icon-button,button,
https://www.youtube.com/,yt-icon,"{'id': 'trailing-icon', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,yt-icon#trailing-icon,,,style-scope ytd-playlist-panel-renderer,trailing-icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,,yt-icon#trailing-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,yt-interaction,"{'id': 'interaction', 'class': 'circular style-scope yt-icon-button'}",,False,,yt-interaction#interaction,,,circular style-scope yt-icon-button,interaction,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,False,,yt-interaction#interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,False,,yt-interaction#interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,div,"{'id': 'playlist-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#playlist-actions,,,style-scope ytd-playlist-panel-renderer,playlist-actions,
https://www.youtube.com/,div,"{'id': 'start-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#start-actions,,,style-scope ytd-playlist-panel-renderer,start-actions,
https://www.youtube.com/,div,"{'id': 'playlist-action-menu', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#playlist-action-menu,,,style-scope ytd-playlist-panel-renderer,playlist-action-menu,
https://www.youtube.com/,div,"{'id': 'save-button', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#save-button,,,style-scope ytd-playlist-panel-renderer,save-button,
https://www.youtube.com/,div,"{'id': 'end-actions', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#end-actions,,,style-scope ytd-playlist-panel-renderer,end-actions,
https://www.youtube.com/,div,"{'id': 'overflow-menu', 'class': 'style-scope ytd-playlist-panel-renderer'}",,False,,div#overflow-menu,,,style-scope ytd-playlist-panel-renderer,overflow-menu,
https://www.youtube.com/,div,"{'id': 'content-header', 'class': 'style-scope ytd-playlist-panel-renderer', 'hidden': ''}",,False,,div#content-header,,,style-scope ytd-playlist-panel-renderer,content-header,
https://www.youtube.com/,div,"{'id': 'items', 'class': 'playlist-items style-scope ytd-playlist-panel-renderer'}",,False,,div#items,,,playlist-items style-scope ytd-playlist-panel-renderer,items,
https://www.youtube.com/,div,{'class': 'toast-container style-scope ytd-miniplayer'},,True,"{'x': 847.6420288085938, 'y': 628.0113525390625, 'width': 399.99993896484375, 'height': 75.99432373046875}",div#modern-card > div:nth-of-type(2),,,toast-container style-scope ytd-miniplayer,,
https://www.youtube.com/,ytd-miniplayer-toast,"{'class': 'style-scope ytd-miniplayer', 'modern': ''}",,False,"{'x': 847.6420288085938, 'y': 704.0056762695312, 'width': 399.99993896484375, 'height': 0}",div#modern-card > div:nth-of-type(2) > ytd-miniplayer-toast,,,style-scope ytd-miniplayer,,
https://www.youtube.com/,ytd-thumbnail,"{'width': '78', 'class': 'style-scope ytd-miniplayer-toast', 'size': 'small'}",,True,"{'x': 847.6420288085938, 'y': 704.0056762695312, 'width': 77.99713134765625, 'height': 43.991455078125}",div#modern-card > div:nth-of-type(2) > ytd-miniplayer-toast > ytd-thumbnail,,,style-scope ytd-miniplayer-toast,,
https://www.youtube.com/,a,"{'id': 'thumbnail', 'class': 'yt-simple-endpoint inline-block style-scope ytd-thumbnail', 'aria-hidden': 'true', 'tabindex': '-1'}",,True,"{'x': 847.6420288085938, 'y': 704.0056762695312, 'width': 77.99713134765625, 'height': 43.991455078125}",a#thumbnail,,,yt-simple-endpoint inline-block style-scope ytd-thumbnail,thumbnail,
https://www.youtube.com/,yt-image,"{'alt': '', 'ftl-eligible': '', 'notify-on-loaded': '', 'notify-on-unloaded': '', 'class': 'style-scope ytd-thumbnail'}",,False,"{'x': 847.6420288085938, 'y': 704.0056762695312, 'width': 0, 'height': 0}",a#thumbnail > yt-image,,,style-scope ytd-thumbnail,,
https://www.youtube.com/,div,"{'id': 'overlays', 'class': 'style-scope ytd-thumbnail'}",,False,,div#overlays,,,style-scope ytd-thumbnail,overlays,
https://www.youtube.com/,div,"{'id': 'mouseover-overlay', 'class': 'style-scope ytd-thumbnail'}",,False,"{'x': 847.6420288085938, 'y': 704.0056762695312, 'width': 77.99713134765625, 'height': 0}",div#mouseover-overlay,,,style-scope ytd-thumbnail,mouseover-overlay,
