url,html,tag_name,attributes,inner_text,is_visible,bounding_box,selector,suggested_action,clean_html,text_length,has_id,has_class,num_attributes,position_x,position_y,element_width,element_height,text_features,tag_encoded,action_label
https://www.automationexercise.com/,"<a href=""/product_details/14"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/14', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 3104.0625, 'width': 248.39486694335938, 'height': 38.565185546875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(14) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/brand_products/Biba""> <span class=""pull-right"">(5)</span>Biba</a>",a,{'href': '/brand_products/Biba'},"(5)
BIBA",True,"{'x': 62.727272033691406, 'y': 1016.88916015625, 'width': 260.6818161010742, 'height': 30}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(3) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(8) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 8, 'word_count': 2, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/test_cases""><i class=""fa fa-list""></i> Test Cases</a>",a,{'href': '/test_cases'}, Test Cases,True,"{'x': 876.7045288085938, 'y': 29.999998092651367, 'width': 88.3948974609375, 'height': 20.000001907348633}",#header > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > ul:nth-child(1) > li:nth-child(5) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 11, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<button type=""submit"" id=""subscribe"" class=""btn btn-default""><i class=""fa fa-arrow-circle-o-right""></i></button>",button,"{'type': 'submit', 'id': 'subscribe', 'class': 'btn btn-default'}",,True,"{'x': 369.772705078125, 'y': 6898.3095703125, 'width': 51.122161865234375, 'height': 35.79541015625}",#subscribe,click,,,True,True,,,,,,"{'text_length': 0, 'word_count': 0, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",1,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse3""><u>Test Case 3: Login User with incorrect email and password</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse3'}",Test Case 3: Login User with incorrect email and password,True,"{'x': 77.7272720336914, 'y': 409.8153381347656, 'width': 420.1420211791992, 'height': 20.909088134765625}",#form > div:nth-child(1) > div:nth-child(4) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 57, 'word_count': 10, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a id=""scrollUp"" href=""#top"" style=""display: none; position: fixed; z-index: 2147483647;""><i class=""fa fa-angle-up""></i></a>",a,"{'id': 'scrollUp', 'href': '#top', 'style': 'display: none; position: fixed; z-index: 2147483647;'}",,False,,#scrollUp,click,,,True,False,,,,,,"{'text_length': 0, 'word_count': 0, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/brand_products/Polo""> <span class=""pull-right"">(6)</span>Polo</a>",a,{'href': '/brand_products/Polo'},"(6)
POLO",True,"{'x': 62.727272033691406, 'y': 792.96875, 'width': 260.6818161010742, 'height': 30}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(3) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 8, 'word_count': 2, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/login""><i class=""fa fa-lock""></i> Signup / Login</a>",a,{'href': '/login'}, Signup / Login,True,"{'x': 742.2158813476562, 'y': 29.999998092651367, 'width': 104.4886474609375, 'height': 20.000001907348633}",#header > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > ul:nth-child(1) > li:nth-child(4) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 15, 'word_count': 3, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/18"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/18', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 3502.10205078125, 'width': 248.39486694335938, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(17) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse24""><u>Test Case 24: Download Invoice after purchase order</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse24'}",Test Case 24: Download Invoice after purchase order,True,"{'x': 77.7272720336914, 'y': 1237.286865234375, 'width': 378.3806686401367, 'height': 20.9090576171875}",#form > div:nth-child(1) > div:nth-child(25) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 51, 'word_count': 8, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/35"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/35', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 5352.5, 'width': 248.39486694335938, 'height': 38.56494140625}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(29) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse11""><u>Test Case 11: Verify Subscription in Cart page</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse11'}",Test Case 11: Verify Subscription in Cart page,True,"{'x': 77.7272720336914, 'y': 725.0426025390625, 'width': 328.70735931396484, 'height': 20.9090576171875}",#form > div:nth-child(1) > div:nth-child(12) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 46, 'word_count': 8, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/category_products/5"">Tops &amp; Shirts </a>",a,{'href': '/category_products/5'},Tops & Shirts ,False,,#Kids > div:nth-child(1) > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 14, 'word_count': 3, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/40"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/40', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 5595.88037109375, 'width': 248.39483642578125, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(33) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a href=""http://automationexercise.com"">'http://automationexercise.com'</a>",a,{'href': 'http://automationexercise.com'},'http://automationexercise.com',False,,#collapse9 > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 31, 'word_count': 1, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a class=""left recommended-item-control"" href=""#recommended-item-carousel"" data-slide=""prev"">
								<i class=""fa fa-angle-left""></i>
							  </a>",a,"{'class': 'left recommended-item-control', 'href': '#recommended-item-carousel', 'data-slide': 'prev'}",,True,"{'x': 354.31817626953125, 'y': 6152.98291015625, 'width': 27.144866943359375, 'height': 27.98291015625}",#recommended-item-carousel > a:nth-child(2),click,,,False,True,,,,,,"{'text_length': 0, 'word_count': 0, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse23""><u>Test Case 23: Verify address details in checkout page</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse23'}",Test Case 23: Verify address details in checkout page,True,"{'x': 77.7272720336914, 'y': 1197.8834228515625, 'width': 383.3380661010742, 'height': 20.9091796875}",#form > div:nth-child(1) > div:nth-child(24) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 53, 'word_count': 9, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/""><img src=""/static/images/home/logo.png"" alt=""Website for automation practice""></a>",a,{'href': '/'},,True,"{'x': 61.818180084228516, 'y': 56.065338134765625, 'width': 262.9971580505371, 'height': 17.272727966308594}",#header > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 0, 'word_count': 0, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/30"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/30', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 4622.35791015625, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(26) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/api_list"" class=""apis_list""><button type=""button"" class=""btn btn-success"">APIs list for practice</button></a>",a,"{'href': '/api_list', 'class': 'apis_list'}",APIs list for practice,False,,#slider-carousel > div:nth-child(2) > div:nth-child(2) > div:nth-child(1) > a:nth-child(5),click,,,False,True,,,,,,"{'text_length': 22, 'word_count': 4, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/login,"<form class=""searchform"" method=""POST"">
								<input type=""hidden"" name=""csrfmiddlewaretoken"" value=""U5lCdWOSC02AIJVMFxMv9KEEKqQiVEmyVSxm8nEeZfLsaJhgyxZU67d3T5BFSADN"">
								<input type=""email"" id=""susbscribe_email"" required="""" placeholder=""Your email address"">
								<button type=""submit"" id=""subscribe"" class=""btn btn-default""><i class=""fa fa-arrow-circle-o-right""></i></button>
								<p>Get the most recent updates from <br>our site and be updated your self...</p>
							</form>",form,"{'class': 'searchform', 'method': 'POST'}"," 

Get the most recent updates from
our site and be updated your self...",True,"{'x': 159.31817626953125, 'y': 710.3692626953125, 'width': 262.5, 'height': 100.78125}",#footer > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > form:nth-child(2),submit,,,False,True,,,,,,"{'text_length': 72, 'word_count': 13, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",2,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse14""><u>Test Case 14: Place Order: Register while Checkout</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse14'}",Test Case 14: Place Order: Register while Checkout,True,"{'x': 77.7272720336914, 'y': 843.2528076171875, 'width': 365.62499237060547, 'height': 20.90911865234375}",#form > div:nth-child(1) > div:nth-child(15) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 50, 'word_count': 8, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/40"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/40', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 5896.98828125, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(33) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/23"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/23', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 4381.91748046875, 'width': 248.39483642578125, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(22) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a href=""http://automationexercise.com"">'http://automationexercise.com'</a>",a,{'href': 'http://automationexercise.com'},'http://automationexercise.com',False,,#collapse12 > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 31, 'word_count': 1, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/42"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/42', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 5859.26123046875, 'width': 248.39486694335938, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(35) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse10""><u>Test Case 10: Verify Subscription in home page</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse10'}",Test Case 10: Verify Subscription in home page,True,"{'x': 77.7272720336914, 'y': 685.63916015625, 'width': 339.0766830444336, 'height': 20.90911865234375}",#form > div:nth-child(1) > div:nth-child(11) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 46, 'word_count': 8, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/login,"<a href=""/products""><i class=""material-icons card_travel"" style=""font-size: 16px;""></i> Products</a>",a,{'href': '/products'}, Products,True,"{'x': 558.5510864257812, 'y': 29.999998092651367, 'width': 78.11083984375, 'height': 20.000001907348633}",#header > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 10, 'word_count': 2, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a href=""http://automationexercise.com"">'http://automationexercise.com'</a>",a,{'href': 'http://automationexercise.com'},'http://automationexercise.com',False,,#collapse25 > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 31, 'word_count': 1, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a data-toggle=""collapse"" data-parent=""#accordian"" href=""#Kids"">
											<span class=""badge pull-right""><i class=""fa fa-plus""></i></span>
											Kids
										</a>",a,"{'data-toggle': 'collapse', 'data-parent': '#accordian', 'href': '#Kids'}",KIDS,True,"{'x': 82.7272720336914, 'y': 754.772705078125, 'width': 31.065338134765625, 'height': 18.18182373046875}",#accordian > div:nth-child(3) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 4, 'word_count': 1, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/12"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/12', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 2552.8125, 'width': 248.39483642578125, 'height': 38.565185546875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(12) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/35"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/35', 'style': 'color: brown;'}",View Product,True,"{'x': 661.3494262695312, 'y': 5653.60791015625, 'width': 248.39483642578125, 'height': 38.56494140625}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(29) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/4"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/4', 'style': 'color: brown;'}",View Product,True,"{'x': 373.8636169433594, 'y': 1397.911865234375, 'width': 248.39486694335938, 'height': 38.5653076171875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(6) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/23"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/23', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 3907.20166015625, 'width': 248.3948974609375, 'height': 38.565185546875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(22) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/,"<a href=""/product_details/33"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/33', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 5109.119140625, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(28) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/43"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/43', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 6140.369140625, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(36) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a href=""https://www.youtube.com/c/AutomationExercise""><i class=""fa fa-youtube-play""></i> Video Tutorials</a>",a,{'href': 'https://www.youtube.com/c/AutomationExercise'}, Video Tutorials,True,"{'x': 471.81817626953125, 'y': 59.999996185302734, 'width': 111.94598388671875, 'height': 20.000003814697266}",#header > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > ul:nth-child(1) > li:nth-child(7) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 16, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/brand_products/H&amp;M""> <span class=""pull-right"">(5)</span>H&amp;M</a>",a,{'href': '/brand_products/H&M'},"(5)
H&M",True,"{'x': 62.727272033691406, 'y': 824.9573364257812, 'width': 260.6818161010742, 'height': 30}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(1) > div:nth-child(3) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(2) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 7, 'word_count': 2, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/test_cases,"<a href=""mailto:feedback@automationexercise.com""><u>feedback@automationexercise.com</u></a>",a,{'href': 'mailto:feedback@automationexercise.com'},feedback@automationexercise.com,True,"{'x': 613.1959838867188, 'y': 1518.366455078125, 'width': 224.0909423828125, 'height': 17.272705078125}",#feedback > ul:nth-child(1) > li:nth-child(3) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 31, 'word_count': 1, 'has_number': False, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/contact_us,"<a rel=""noopener noreferrer"" href=""https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_520&amp;utm_campaign=www.automationexercise.com"" id=""brand_link"" target=""_blank"">Cloudflare</a>",a,"{'rel': 'noopener noreferrer', 'href': 'https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_520&utm_campaign=www.automationexercise.com', 'id': 'brand_link', 'target': '_blank'}",Cloudflare,True,"{'x': 865.48291015625, 'y': 1124.38916015625, 'width': 58.977294921875, 'height': 17.272705078125}",#brand_link,click,,,True,False,,,,,,"{'text_length': 10, 'word_count': 1, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,
https://www.automationexercise.com/products,"<a href=""/product_details/28"" style=""color: brown;""><i class=""fa fa-plus-square""></i>View Product</a>",a,"{'href': '/product_details/28', 'style': 'color: brown;'}",View Product,True,"{'x': 948.835205078125, 'y': 4855.6533203125, 'width': 248.3948974609375, 'height': 38.5654296875}",html:nth-child(1) > body:nth-child(2) > section:nth-child(3) > div:nth-child(1) > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(24) > div:nth-child(1) > div:nth-child(2) > ul:nth-child(1) > li:nth-child(1) > a:nth-child(1),click,,-0.7251075221329878,False,False,0.09318081463265813,-0.5266341023974009,-0.5762290464617082,1.5538691644481426,5.627962009480562,"{'text_length': 12, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",0,1.0
https://www.automationexercise.com/,"<button class=""btn btn-success close-modal btn-block"" data-dismiss=""modal"">Continue Shopping</button>",button,"{'class': 'btn btn-success close-modal btn-block', 'data-dismiss': 'modal'}",Continue Shopping,False,,#cartModal > div:nth-child(1) > div:nth-child(1) > div:nth-child(3) > button:nth-child(1),click,,,False,True,,,,,,"{'text_length': 17, 'word_count': 2, 'has_number': False, 'has_special_chars': False, 'html_length': 0, 'html_word_count': 0}",1,
https://www.automationexercise.com/test_cases,"<a data-toggle=""collapse"" href=""#collapse15""><u>Test Case 15: Place Order: Register before Checkout</u></a>",a,"{'data-toggle': 'collapse', 'href': '#collapse15'}",Test Case 15: Place Order: Register before Checkout,True,"{'x': 77.7272720336914, 'y': 882.6561889648438, 'width': 374.06249237060547, 'height': 20.90911865234375}",#form > div:nth-child(1) > div:nth-child(16) > div:nth-child(1) > div:nth-child(1) > h4:nth-child(1) > a:nth-child(1),click,,,False,False,,,,,,"{'text_length': 51, 'word_count': 8, 'has_number': True, 'has_special_chars': True, 'html_length': 0, 'html_word_count': 0}",0,
